"","ac","af_l","af_r","ar_l","ar_r","atr_l","atr_r","cbd_l","cbd_r","cbp_l","cbp_r","cbt_l","cbt_r","cst_l","cst_r","fa_l","fa_r","fma","fmi","fx_l","fx_r","ifo_l","ifo_r","ilf_l","ilf_r","mcp","mdlf_l","mdlf_r","or_l","or_r","slf1_l","slf1_r","slf2_l","slf2_r","slf3_l","slf3_r","str_l","str_r","uf_l","uf_r","vof_l","vof_r"
"0021_LEFT_VPI",0.0167234789194565,0.0100595505184562,0.00268162332721438,0.136944399029892,0.0205135788487126,0.0361219186035228,0.00903794746820006,0.031958892853141,0.0101091448442297,0.00659048407794832,0.00348931369335852,0.00953048689632543,0.00304860347165463,0.189766288118485,0.0224288031302175,0.0109448397601523,0.00480411800584412,0.0350827735109114,0.0101774685927153,0.0847987641584223,0.026439751154356,0.0475419260777517,0.0150617542068034,0.00968371526878035,0.00178285288992496,0.0149052730193135,0.0147211543392122,0.00429328728943702,0.0289423553252645,0.00734321835780086,0.0123578810974424,0.00233472805160159,0.0340419433360951,0.00704763024594474,0.0115626165120127,0.00518919861302077,0.0827996244006972,0.0104751386231417,0.0095207951045548,0.00362545972524924,0.00630114231463108,0.00259467471049305
"0022_LEFT_VPM",0.0170524797878313,0.00693390972122981,0.00225501131548383,0.0916646026504786,0.033427469588997,0.0512959482291402,0.0195822410040236,0.018450424408325,0.0123717211438283,0.00690229689027897,0.00436954626532895,0.00852989016023266,0.00383083859729513,0.134161031286914,0.0433086003479539,0.0167188463168055,0.00900328596746182,0.0283864322549889,0.0123295006844876,0.0786321066824529,0.0356173351851435,0.0358751226637964,0.0166132444861904,0.00713874187197784,0.00191487385705146,0.00795304198018172,0.0101578716794083,0.00392409657347109,0.0246144165544954,0.00906336371011282,0.0141131126770904,0.00440961109844881,0.0372116620590955,0.0114494133464567,0.010117910934131,0.00685104658441417,0.119573848228621,0.036788429610521,0.00758301886643693,0.00396181883879789,0.00488287370210823,0.00241838903857906
"0023_LEFT_VPMpc",0.0171890541152731,0.00684586131695712,0.00216797502655393,0.104792027219212,0.0306940234738829,0.0474561728293883,0.0132162894915215,0.0220857154216848,0.0111378206287358,0.00710026632504951,0.0040011189056554,0.00843413871276436,0.0035450605332421,0.156956942896528,0.0355192752291126,0.0195923075201987,0.007819530207534,0.0320031818706574,0.0118814421424772,0.0808763091141124,0.0304136920739932,0.041149889948295,0.0156012846032543,0.00837337135497928,0.0019007568034732,0.0106414346583322,0.0122106024013526,0.0040458023665705,0.0270140299679429,0.00815000030955855,0.0129775354445799,0.00349752288513181,0.0379803170114446,0.00908379322356259,0.0116340725243888,0.00612482097157319,0.106144787451248,0.0223633539990568,0.00861209527373723,0.00367756828461673,0.00582536179617005,0.00249525245051382
"0024_LEFT_cnMD",0.0186370765340099,0.00624801804836909,0.00214111776968785,0.0747018561830759,0.0313394503867244,0.0642615521845709,0.0215150234975026,0.0166597318418706,0.0128333317036872,0.00737904903965721,0.0048091979972378,0.00833961964081423,0.00445501202163959,0.0978811185787969,0.0426300752923878,0.0268141033785058,0.0115032401457145,0.0300958330527155,0.0148463942221082,0.0722292491051997,0.0403021013687296,0.0412324106737237,0.017649936969523,0.00824114503188238,0.00224140564876214,0.00624277279214595,0.0122412830892297,0.00413901096316407,0.0290016106377328,0.010427791867158,0.0139798921708918,0.00465498870710788,0.0347044056034439,0.0124836606224813,0.00984588676642232,0.00696260193076843,0.127263174545593,0.0395479093887027,0.00835414449079926,0.00423142943272304,0.00619973383776016,0.00263739321667821
"0025_LEFT_Pf",0.0297456635438046,0.00531238989146371,0.00186023670646021,0.1037267354536,0.03191179517335,0.0679897417589078,0.0156189715961491,0.0195816212854808,0.0107470151228284,0.0097220509209977,0.00557118417209097,0.0124755258188042,0.0051526948895299,0.07091959310589,0.0390153620068207,0.0132163464903555,0.00706250415885356,0.0452564691414533,0.0188647935698069,0.0893714131748364,0.0405566914295702,0.0578257273554331,0.0196305811828275,0.012861143693591,0.00291881912312586,0.0373492743875662,0.0137210582318989,0.00409668463545499,0.0442976946198387,0.0107919931798693,0.00581613596436907,0.00350924493943929,0.0209450849853904,0.00811136814572062,0.00631698597160652,0.00502214675732399,0.0628797345681385,0.024441338927934,0.0114785020945723,0.004766371823303,0.00936740170874846,0.00323981007940052
"0026_LEFT_LP",0.0169068647081116,0.00409666719864404,0.00125965285896395,0.103387100816543,0.0127376971326567,0.0851970911010535,0.0114283048845748,0.015354026150016,0.00859560137282411,0.00736810848080611,0.00336332361337379,0.0122185951455395,0.00328304164381737,0.086983156281247,0.0156162434319454,0.0202370963245924,0.0064626478292395,0.0278120178381539,0.0119536490405533,0.131575318440634,0.0299015722531468,0.051002588299871,0.0122635841398416,0.0128220913107427,0.00164388438573223,0.00571261685549648,0.0108107354655578,0.00265486711253731,0.0555388312351302,0.00851828303319507,0.0150464990584738,0.00320893846865342,0.0323281890791852,0.0061015998558032,0.00681600292255236,0.00353520234308031,0.140826520191496,0.0140512253522088,0.00861270484250084,0.00278856842238834,0.00957117539620416,0.00212162463848547
"0027_LEFT_VPLc",0.0154047362240726,0.0103821961629207,0.00238660488483487,0.138571466736094,0.0197432717846274,0.052264821769109,0.0124213293096921,0.0261639336329659,0.0104540353006265,0.00684519099497528,0.00361580373907431,0.00928789428457341,0.00310693149609198,0.116335519908348,0.0225198707577689,0.0165746255969561,0.0065347490946021,0.0341069727175489,0.0110681074175078,0.0906988867851917,0.0304216457510377,0.0400690496613701,0.0137857104070038,0.00825665731122913,0.00165348962865258,0.00993286332418065,0.0132886669337058,0.00384714015122984,0.0311121850434098,0.00759247170551546,0.0197124466399769,0.0032281211245827,0.0389714243906427,0.00788398635636694,0.0110285334727431,0.0050883662109795,0.122924470723415,0.0175337420164255,0.00836621640401443,0.00339119245903141,0.00619609622448936,0.00231285178849822
"0028_LEFT_PM",0.02425035027586,0.00448707274716794,0.000999679681763169,0.0545485764673745,0.00687720279366545,0.044749924337249,0.00824101000715463,0.0189165374314435,0.00631303007390464,0.0105398406817748,0.00429514366243131,0.0279723654054096,0.0032965070710378,0.0362559092073279,0.00736832799890867,0.0106422930579874,0.00414081196456963,0.0695806044181313,0.0109758279447478,0.252298391666826,0.0301338024383448,0.0860206719099755,0.0122696880705602,0.0276894815085364,0.00181198827001056,0.00449161019280388,0.0153358370464926,0.00239586250519246,0.124989706811808,0.00551719847055923,0.00542995768934718,0.00143199854923445,0.0165166469578122,0.00366644890716355,0.00512901260891382,0.00234995656202636,0.0451620508132351,0.0053197483320574,0.0131860912162644,0.00305913240241657,0.0194952436108718,0.00193956498807335
"0029_LEFT_PL",0.0196292831865747,0.00433174366296452,0.000755176722449123,0.0564217143250234,0.00553322157781533,0.0397395961709933,0.00640370033574132,0.0144066971781106,0.00487776575222521,0.00745018414112434,0.00321330997496896,0.0240840681734554,0.00294868232011932,0.0263034457813651,0.0054830279897762,0.00760372154599003,0.00305238377696987,0.0524760137341482,0.00872857460810129,0.246574801096447,0.0233965076084905,0.108810163372096,0.0102769108258868,0.0363376331986555,0.00154226586777847,0.00359172547045652,0.0161091932214484,0.00203063002532736,0.188629324853321,0.00507313496815914,0.0032894418715495,0.000999600808554603,0.012709163043999,0.00260140541905186,0.00414347101731712,0.0017083886714,0.0320906116787817,0.00398511033332643,0.0111595741709803,0.00240189934745652,0.0260258741282335,0.00169590559763882
"0030_LEFT_PI",0.0188091708715574,0.00292822356309706,0.000495510297271696,0.0966805606281455,0.00460613327158191,0.0204241095884753,0.0041911231279839,0.0101929168451164,0.00357300707776561,0.00428927417920558,0.00192892316559019,0.033905034596743,0.00280614636130847,0.022194543111033,0.00413598685129222,0.00429547840232885,0.00172042363245018,0.0443126377427468,0.00497027540451844,0.187765423856181,0.0171277080010982,0.134366894688633,0.00931342338360608,0.0398701146611889,0.00148329426228531,0.00392761435058587,0.0170204677629233,0.00153637714300463,0.232988601619533,0.00524080365916104,0.00158068668390578,0.000575104610917203,0.00677978215407154,0.00153429782875685,0.00264691957879653,0.00102145063541031,0.017212952743462,0.00251263318488337,0.0101251596997871,0.00193166015458268,0.0291802921492067,0.00153058096484126
"0031_LEFT_MDdc",0.0218530635969808,0.00300067191159257,0.000899532519707976,0.0378212195885885,0.00804936650406315,0.117092032324413,0.0135613219103734,0.0165594899978082,0.00863342517733933,0.0127157725894742,0.00502669344977337,0.0154000281640201,0.00295227535526316,0.0388467057529669,0.0101562632743907,0.0300428423039275,0.00802736194285192,0.0333383378646028,0.0205349927449428,0.121211196899926,0.029427292841769,0.051418375265455,0.012283321893087,0.0116693248654835,0.00169656637845818,0.00412839451528388,0.00903395754359894,0.00204949285044971,0.0402326387919566,0.00603808348480096,0.00783517216913877,0.00235165278229131,0.023291424158063,0.00438954234731387,0.00512168714552784,0.00255864729381791,0.0648532113445666,0.00918175573374066,0.0101904277739777,0.00281376483208336,0.00718410735749398,0.00175567536554445
"0032_LEFT_LGN",0.0156440304047854,0.0041065647146412,0.000722063296041535,0.124808303118625,0.00851711852939128,0.0358213026319357,0.00517998805728861,0.0113342574610745,0.00456869784569965,0.00505035008932781,0.00241976677996959,0.0204762266368697,0.00270359358615529,0.088002565340977,0.00771915189853671,0.00616299439893311,0.00241270988964776,0.0382498747910857,0.0064962861989108,0.170922981474119,0.0228612911846372,0.100307161508882,0.0102469641139583,0.0280539866588961,0.00112795722618943,0.00596396370904035,0.0147813820943465,0.00196110439533133,0.156181947301936,0.0123295755895251,0.00344427200785001,0.000977570034217456,0.0103493253073289,0.0021591294118769,0.0035477535712801,0.00142150331142451,0.0296748928063462,0.00371788588700126,0.0078799232947094,0.00167721004097729,0.0233643555632017,0.00260673889847005
"0034_LEFT_Hl",0.0373609045841031,0.00365254685145824,0.00143897615782687,0.0373354227321226,0.0118240993739975,0.104864530253464,0.0267537287722445,0.0257508658695753,0.0113114071253606,0.0188757421456331,0.0100314228815268,0.0114972307885466,0.0100039334796091,0.0298621550343556,0.0147702880751681,0.0208108794276671,0.00791344261838303,0.0574724451406608,0.0245819224619016,0.177275784385905,0.0953343145567689,0.0533980032738723,0.0265305388325012,0.00973109999876275,0.00580430174051557,0.00575730502479829,0.0095345420005602,0.00395726898682099,0.0290114114992154,0.0129633338943493,0.00461088525614946,0.00244943689853548,0.0238349976356011,0.0068343448882095,0.00770100071611895,0.00378018493325704,0.043426515956263,0.0146654242338798,0.0128806530799263,0.00628432846011617,0.00552974081846945,0.00277080940781074
"0035_LEFT_Hm",0.0405377312497974,0.00272343203996059,0.00168087572575477,0.0224320686931197,0.0161364470843495,0.0671139809295026,0.0543709216870098,0.0321396577206238,0.0144087778570236,0.0187869462509334,0.016771015922318,0.00915878914932967,0.0147369545802165,0.0165006793950753,0.0183086385080174,0.0137556069968881,0.0132407402821989,0.05999585019677,0.0311102091334902,0.136703290997337,0.122530871496072,0.0376813839016578,0.0447640130431741,0.00699412517301964,0.00848093115507473,0.0049145726522452,0.00650569958687232,0.00532157999120674,0.02039609776601,0.016590244374663,0.00323675767443617,0.00223769671370636,0.0299466238175805,0.00880264525586183,0.00554446484804632,0.00513344606364486,0.0230219601395882,0.01967657260804,0.00868290933923741,0.0111976554605292,0.00391195396523261,0.00391160970394884
